44	77	6
44	82	2
44	84	8
44	87	2
44	88	24
45	47	4
45	49	5
45	54	1
45	55	7
45	57	4
45	59	4
45	69	4
45	71	4
45	76	4
45	86	4
45	87	1
46	81	8
46	87	20
47	49	5
47	52	3
47	54	4
47	55	7
47	57	5
47	58	1
47	59	4
47	63	1
47	64	15
47	65	3
47	67	3
47	69	5
47	71	4
47	76	4
47	77	2
47	82	1
47	84	1
47	86	4
47	87	1
48	58	2
49	54	2
49	55	8
49	57	5
49	59	5
49	69	5
49	71	5
49	76	5
49	86	5
49	87	2
50	51	1
50	56	1
50	58	4
50	68	10
50	72	3
50	89	6
51	54	1
51	56	3
51	58	5
51	64	2
51	68	11
51	72	2
51	77	1
51	79	1
51	87	1
52	54	13
52	57	3
52	63	5
52	64	50
52	65	21
52	67	13
52	69	3
52	77	6
52	82	5
52	84	11
52	87	2
53	54	3
53	57	3
53	58	3
54	55	1
54	56	3
54	57	4
54	58	5
54	59	1
54	63	6
54	64	53
54	65	21
54	67	13
54	68	6
54	69	4
54	71	1
54	72	1
54	76	1
54	77	6
54	82	5
54	84	11
54	86	1
54	87	5
55	57	7
55	59	7
55	69	7
55	71	7
55	76	7
55	86	7
55	87	1
56	58	7
56	63	2
56	64	2
56	68	10
56	72	2
56	77	1
56	79	1
57	58	16
57	59	4
57	60	1
57	62	1
57	63	1
57	64	15
57	65	3
57	66	4
57	67	3
57	69	6
57	71	4
57	72	14
57	73	10
57	76	4
57	77	12
57	81	1
57	82	6
57	84	2
57	85	4
57	86	4
57	87	2
57	89	1
57	90	8
58	63	2
58	64	11
58	66	3
58	68	25
58	69	1
58	70	52
58	72	10
58	74	4
58	75	52
58	77	11
58	78	52
58	79	53
58	81	5
58	82	1
58	83	1
58	84	3
58	85	16
58	87	4
58	88	4
58	89	5
58	90	4
58	91	52
59	69	4
59	71	4
59	76	4
59	86	4
59	87	1
60	62	1
60	63	3
60	72	2
60	73	10
60	82	13
61	66	1
61	72	1
61	77	1
61	84	2
61	85	2
61	89	4
62	72	2
62	73	10
62	82	8
63	64	18
63	65	9
63	67	5
63	68	2
63	69	1
63	77	2
63	82	8
63	84	5
63	85	6
63	87	1
64	65	66
64	66	2
64	67	50
64	68	5
64	69	14
64	72	8
64	77	31
64	79	1
64	81	4
64	82	18
64	84	30
64	87	8
65	67	21
65	69	3
65	77	6
65	82	9
65	84	27
65	87	6
66	74	2
66	77	6
66	80	4
66	83	2
66	85	1
66	87	4
66	90	4
67	69	3
67	77	6
67	82	5
67	84	11
67	87	2
68	72	10
68	77	3
68	79	1
68	81	2
68	87	5
68	89	8
69	71	4
69	76	4
69	77	2
69	82	1
69	84	1
69	86	4
69	87	1
70	75	52
70	78	52
70	79	52
70	91	52
71	76	4
71	86	4
71	87	1
72	77	2
72	79	1
72	81	5
72	82	3
72	85	1
72	89	3
73	82	50
74	80	4
74	83	2
75	78	53
75	79	53
75	91	52
76	86	4
76	87	1
77	79	1
77	81	1
77	82	2
77	84	2
77	85	2
77	88	4
77	89	1
77	90	8
78	79	53
78	91	52
79	91	52
80	83	4
81	84	2
81	87	10
81	89	1
82	84	6
82	87	1
84	85	2
84	87	4
85	87	4
85	89	4
86	87	1
87	89	1
