1	2	166
1	3	73
1	4	33
1	5	58
1	6	13
1	7	60
1	8	37
1	9	23
1	10	42
1	11	22
1	12	14
1	13	18
1	14	22
1	15	535
1	16	31
1	17	45
1	18	44
1	19	52
1	20	83
1	21	20
1	22	130
1	23	32
1	24	124
1	25	35
1	26	48
1	27	34
1	28	39
1	29	23
1	30	2
1	31	62
1	32	179
1	33	157
1	34	29
1	35	4
1	36	7
1	37	35
1	38	136
1	39	34
1	40	44
1	41	41
1	42	23
1	43	51
1	44	29
1	45	44
1	46	30
1	47	10
1	48	42
1	49	43
1	50	97
1	51	37
1	52	41
1	53	54
1	54	88
1	55	18
1	56	32
1	57	52
1	58	156
1	59	10
1	60	47
1	61	154
1	62	65
1	63	16
1	64	35
1	65	65
1	66	167
1	67	8
1	68	179
1	69	154
1	70	118
1	71	207
1	72	42
1	73	53
1	74	88
1	75	10
2	3	61
2	4	43
2	5	45
2	6	2
2	7	101
2	8	31
2	9	11
2	10	33
2	11	25
2	12	55
2	13	87
2	14	27
2	15	905
2	16	7
2	17	90
2	18	35
2	19	91
2	20	120
2	21	12
2	22	190
2	23	56
2	24	250
2	25	69
2	26	113
2	27	55
2	28	25
2	29	7
2	30	4
2	31	106
2	32	291
2	33	143
2	34	39
2	35	27
2	36	26
2	37	90
2	38	159
2	39	65
2	40	84
2	41	75
2	42	11
2	43	51
2	44	49
2	45	54
2	46	127
2	47	14
2	48	66
2	49	27
2	50	144
2	51	54
2	52	18
2	53	42
2	54	76
2	55	16
2	56	36
2	57	45
2	58	265
2	59	34
2	60	20
2	61	200
2	62	53
2	63	37
2	64	3
2	65	135
2	66	317
2	67	8
2	68	246
2	69	241
2	70	139
2	71	335
2	72	86
2	73	33
2	74	66
2	75	8
3	4	78
3	5	20
3	6	3
3	7	13
3	8	5
3	9	1
3	10	39
3	12	20
3	13	11
3	14	9
3	15	445
3	16	6
3	17	8
3	18	2
3	19	7
3	20	56
3	21	5
3	22	133
3	23	51
3	24	184
3	25	58
3	26	90
3	27	49
3	28	24
3	29	7
3	30	20
3	31	165
3	32	72
3	33	40
3	34	15
3	35	9
3	36	22
3	37	55
3	38	138
3	39	30
3	40	131
3	41	31
3	42	21
3	43	22
3	44	11
3	45	17
3	46	27
3	47	2
3	48	13
3	49	17
3	50	41
3	51	97
3	52	32
3	53	10
3	54	27
3	55	3
3	56	9
3	57	5
3	58	299
3	59	10
3	60	2
3	61	242
3	62	13
3	63	33
3	64	25
3	65	81
3	66	223
3	67	2
3	68	37
3	69	59
3	70	13
3	71	237
3	72	14
3	73	30
3	74	7
4	5	11
4	6	1
4	7	33
4	8	13
4	9	5
4	10	24
4	11	2
4	12	8
4	13	9
4	14	5
4	15	190
4	16	7
4	17	30
4	18	2
4	19	14
4	20	27
4	21	1
