10	145	4
10	148	6
10	153	2
10	160	2
10	161	1
10	163	1
10	168	1
10	171	1
10	181	5
10	183	1
10	184	3
10	188	1
10	191	1
10	192	1
10	209	1
10	221	7
10	222	3
10	227	1
10	230	1
11	15	6
11	16	1
11	18	5
11	22	1
11	23	4
11	24	4
11	25	4
11	26	3
11	28	1
11	29	3
11	31	1
11	33	2
11	37	1
11	39	1
11	44	3
11	45	16
11	46	1
11	47	1
11	54	5
11	55	1
11	57	2
11	62	1
11	63	1
11	64	1
11	65	3
11	66	4
11	70	6
11	71	4
11	72	6
11	75	1
11	76	5
11	81	2
11	89	1
11	93	1
11	94	1
11	96	1
11	99	1
11	100	1
11	101	2
11	102	3
11	103	1
11	104	2
11	107	1
11	110	1
11	114	5
11	117	2
11	119	1
11	124	1
11	125	1
11	126	2
11	127	1
11	137	2
11	138	1
11	142	1
11	144	4
11	145	4
11	147	7
11	149	2
11	150	2
11	151	6
11	155	1
11	159	4
11	160	2
11	163	1
11	165	4
11	169	2
11	170	1
11	171	1
11	172	1
11	173	2
11	176	1
11	179	1
11	180	1
11	181	3
11	182	1
11	185	4
11	186	6
11	190	13
11	192	1
11	194	1
11	198	4
11	202	2
11	204	6
11	206	7
11	208	2
11	210	3
11	211	2
11	213	1
11	215	1
11	216	16
11	217	2
11	225	2
12	15	1
12	18	2
12	22	1
12	30	1
12	33	1
12	39	2
12	41	7
12	42	1
12	45	1
12	52	5
12	55	3
12	56	2
12	62	3
12	63	1
12	66	1
12	79	1
12	80	2
12	84	1
12	86	1
12	87	1
12	90	13
12	94	1
12	98	2
12	102	5
12	105	1
12	107	2
12	111	3
12	126	1
12	127	1
12	129	1
12	132	2
12	133	1
12	136	3
12	138	2
12	140	6
12	141	4
12	144	5
12	160	2
12	161	1
12	163	1
12	167	6
12	170	3
12	175	1
12	176	2
12	177	1
12	179	3
12	181	3
12	192	1
12	194	1
12	195	3
12	200	7
12	206	3
12	209	1
12	210	11
12	212	1
12	213	3
12	218	2
12	221	1
12	228	4
12	229	2
13	22	2
13	33	6
13	55	3
13	61	7
13	62	8
13	78	1
13	90	7
13	102	2
13	103	8
13	107	9
13	110	6
13	116	3
13	123	6
13	128	3
13	129	2
13	133	2
13	142	7
13	143	3
13	145	3
13	153	3
13	155	2
13	160	2
13	163	3
13	167	6
13	168	9
13	176	2
13	179	3
13	181	10
13	183	2
13	184	5
13	188	8
13	190	2
13	191	1
13	200	1
13	212	3
13	213	6
13	229	2
14	15	2
14	22	6
14	27	10
14	33	4
14	37	1
14	43	1
14	49	1
14	54	4
14	61	2
14	62	1
14	67	2
14	68	1
14	70	1
14	71	12
14	72	10
14	76	1
14	77	1
14	83	2
14	87	10
14	90	8
14	94	10
14	96	3
14	97	1
14	101	10
14	111	3
14	119	1
14	143	6
14	147	1
14	158	2
14	162	1
14	163	2
14	165	6
14	169	1
14	174	10
14	177	5
14	180	4
14	191	1
14	193	2
14	199	2
14	215	10
14	216	20
14	225	8
15	16	1
15	18	1
15	21	4
15	22	31
15	23	5
15	25	2
15	27	1
15	36	1
15	37	1
15	39	2
15	43	2
15	44	1
15	45	13
15	46	3
15	49	2
15	52	4
15	54	4
15	55	23
15	61	2
15	62	7
15	63	7
15	67	1
15	68	1
15	70	40
15	71	2
15	72	2
15	74	6
15	76	1
15	77	3
15	78	2
15	79	2
15	81	2
15	83	22
15	86	2
15	90	5
15	92	2
15	96	5
15	97	1
15	98	3
15	99	2
15	102	1
15	111	14
15	114	10
15	115	2
15	117	1
15	119	10
15	120	2
15	122	11
15	124	20
15	125	5
15	126	7
15	127	3
15	128	3
15	132	1
15	137	3
15	138	4
15	139	5
15	142	1
15	145	9
15	146	2
15	147	13
15	149	2
15	155	1
15	158	1
15	159	15
15	160	6
15	162	31
15	165	62
15	168	2
15	169	2
15	171	8
15	177	3
15	179	1
15	181	3
15	183	3
15	184	6
15	186	6
15	187	1
15	188	1
15	189	4
15	191	3
15	192	6
15	194	2
15	195	3
15	198	1
15	199	7
15	200	18
15	202	1
15	206	9
15	210	2
15	211	2
15	212	1
15	213	2
15	215	5
15	222	8
15	223	2
15	224	11
15	227	3
15	228	6
15	229	5
15	230	3
16	18	1
16	26	1
16	27	2
16	43	2
16	54	1
16	55	4
16	57	2
16	62	1
16	64	1
16	71	1
16	72	2
16	76	2
16	83	1
16	88	2
16	92	1
16	95	1
16	100	1
16	102	6
16	104	2
16	110	1
16	127	1
16	132	3
16	138	8
16	141	3
16	144	4
16	145	2
16	160	1
16	165	2
16	179	1
16	180	1
16	181	3
16	186	8
16	189	9
